Archivo,Método,η1,η2,N1,N2,η,N,V,D,E,T,B,CC,refactor
EndpointHandshakeHandler.java,createRequestUpgradeStrategy,11,34,25,48,45,73,400.90527603206624,7.764705882352942,3112.9115550725146,172.93953083736193,0.07106513733431119,3,1
ConcreteTransactionalJUnit38SpringContextTests.java,clearPersonTable,2,5,2,6,7,8,22.458839376460833,1.2,26.950607251753,1.4972559584307221,0.002996340161479074,1,1
ConcreteTransactionalJUnit38SpringContextTests.java,createPersonTable,3,6,3,7,9,10,31.69925001442312,1.75,55.473687525240464,3.0818715291800256,0.004848455744845627,2,1
ConcreteTransactionalJUnit38SpringContextTests.java,countRowsInPersonTable,2,5,2,6,7,8,22.458839376460833,1.2,26.950607251753,1.4972559584307221,0.002996340161479074,1,1
ConcreteTransactionalJUnit38SpringContextTests.java,addPerson,2,6,2,8,8,10,30.0,1.3333333333333333,40.0,2.2222222222222223,0.003898690317617154,1,1
ConcreteTransactionalJUnit38SpringContextTests.java,deletePerson,9,70,51,173,79,224,1412.046887591671,11.121428571428572,15703.9785998588,872.443255547711,0.20903477523808464,1,1
AnnotationConfigUtils.java,registerAnnotationConfigProcessors,14,47,82,131,61,213,1263.247052900895,19.51063829787234,24646.756330002565,1369.264240555698,0.28230501479809533,14,1
AnnotationConfigUtils.java,registerPostProcessor,4,12,8,19,16,27,108.0,3.1666666666666665,342.0,19.0,0.016301571855893923,1,1
AnnotationConfigUtils.java,unwrapDefaultListableBeanFactory,4,7,12,14,11,26,89.94522208456974,4.0,359.78088833827894,19.987827129904385,0.016861807947340948,3,1
AnnotationConfigUtils.java,processCommonDefinitionAnnotations,1,4,1,7,5,8,18.575424759098897,0.875,16.253496664211536,0.9029720369006409,0.002138831719813076,1,1
AnnotationConfigUtils.java,processCommonDefinitionAnnotations,3,27,39,71,30,110,539.757965516937,3.9444444444444446,2129.0453084279184,118.28029491266213,0.0551656425619921,8,1
AnnotationConfigUtils.java,applyScopedProxyMode,4,16,13,27,20,40,172.8771237954945,3.375,583.4602928097939,32.41446071165522,0.02327481739496877,2,1
AnnotationConfigUtils.java,attributesFor,5,7,5,10,12,15,53.77443751081734,3.5714285714285716,192.0515625386334,10.6695312521463,0.011095766493359117,1,1
AnnotationConfigUtils.java,attributesFor,9,30,37,75,39,112,591.9650485125719,11.25,6659.606795766434,369.9781553203574,0.11798980149748077,3,1
AnnotationConfigUtils.java,addAttributesIfNotNull,4,11,7,15,15,22,85.95159310338741,2.727272727272727,234.4134357365111,13.022968652028394,0.01267263944647716,2,1
BeanWrapperAutoGrowingTests.java,assertNotNull,5,42,55,135,47,190,1055.371881818751,8.035714285714286,8480.666907472107,471.14816152622814,0.13862197513705285,1,1
AotIntegrationTests.java,runTestsInAotMode,4,4,6,6,8,12,36.0,3.0,108.0,6.0,0.007559526299369237,1,1
AotIntegrationTests.java,runTestsInAotMode,10,44,43,64,54,107,615.7729627314911,7.272727272727273,4478.34881986539,248.79715665918835,0.09056436725822775,4,1
AotIntegrationTests.java,createTestClassScanner,6,15,11,21,21,32,140.55415752892034,4.199999999999999,590.3274616214653,32.795970090081404,0.023457086523850004,1,1
ContextLoaderUtils.java,convertContextConfigToConfigAttributesAndAddToList,7,16,15,30,23,45,203.5602880225656,6.5625,1335.8643901480868,74.21468834156038,0.04043154408038351,5,1
ContextLoaderUtils.java,convertAnnotationAttributesToConfigAttributesAndAddToList,7,16,15,30,23,45,203.5602880225656,6.5625,1335.8643901480868,74.21468834156038,0.04043154408038351,4,1
BodyExtractors.java,unsupportedError,9,56,99,152,65,251,1511.614321070142,12.214285714285715,18463.28920735674,1025.7382892975966,0.2328545849061484,3,1
BodyPopulators.java,sseMessageWriter,8,49,77,113,57,190,1108.2491026913008,9.224489795918368,10223.032539111591,567.9462521728661,0.15701166078733597,1,1
ConfigurationClassMethodVisitor.java,initReturnTypeFromMethodDescriptor,5,25,18,38,30,56,274.78587335407707,3.8,1044.1863187454928,58.01035104141627,0.034308158756206276,1,1
RestClient.java,create,3,4,3,4,7,7,19.651484454403228,1.5,29.47722668160484,1.6376237045336022,0.0031808009523339458,2,1
RestClient.java,create,3,6,4,8,9,12,38.039100017307746,2.0,76.07820003461549,4.22656666858975,0.0059848356844364944,2,1
RestClient.java,create,3,6,4,8,9,12,38.039100017307746,2.0,76.07820003461549,4.22656666858975,0.0059848356844364944,1,1
RestClient.java,create,8,130,162,380,138,542,3852.8202555737676,11.692307692307692,45048.35991132405,2502.6866617402247,0.4220184143305743,67,1
DefaultResponses.java,serverSentEventHttpMessageWriter,10,82,154,232,92,386,2518.094915038007,14.146341463414632,35621.8305054157,1978.9905836342057,0.3608745321540606,2,1
DefaultServerRequestObservationConvention.java,forStatus,3,14,9,18,17,27,110.36149671375915,1.9285714285714288,212.84002937653554,11.824446076474196,0.011882676816786375,3,1
DispatcherApp.java,main,8,76,79,177,84,256,1636.4332602313627,9.31578947368421,15244.667740050063,846.9259855583368,0.2049387364042207,1,1
HttpHeaders.java,readOnlyHttpHeaders,2,4,2,7,6,9,23.264662506490403,1.75,40.71315938635821,2.2618421881310113,0.003944893492189711,1,1
SockJsFrame.java,openFrame,1,2,1,3,3,4,6.339850002884624,0.75,4.754887502163468,0.26416041678685936,0.0009425525573729414,1,1
SockJsFrame.java,heartbeatFrame,1,2,1,3,3,4,6.339850002884624,0.75,4.754887502163468,0.26416041678685936,0.0009425525573729414,1,1
SockJsFrame.java,messageFrame,4,8,7,13,12,20,71.69925001442311,3.25,233.02256254687512,12.94569791927084,0.012622461688364471,1,1
SockJsFrame.java,closeFrameGoAway,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,1
SockJsFrame.java,closeFrameAnotherConnectionOpen,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,1
SockJsFrame.java,closeFrame,8,34,45,95,42,140,754.9244391890265,11.176470588235293,8437.390790936179,468.7439328297877,0.13814998910864712,4,1
ViewResolutionResultHandler.java,isFragmentCollection,17,222,448,786,239,1234,9749.669641048244,30.094594594594593,293412.35527857346,16300.686404365193,1.4718526823172697,34,1
CachedExpressionEvaluatorTests.java,mockSpelExpressionParser,3,4,3,7,7,10,28.07354922057604,2.625,73.69306670401211,4.0940592613340065,0.005859085449651798,1,1
HttpRange.java,createByteRange,2,6,2,7,8,9,27.0,1.1666666666666667,31.500000000000004,1.7500000000000002,0.0033246998805754875,1,1
HttpRange.java,createByteRange,2,6,2,9,8,11,33.0,1.5,49.5,2.75,0.00449381867353784,2,1
HttpRange.java,createSuffixRange,9,25,28,45,34,73,371.3847874112748,8.1,3008.2167780313257,167.12315433507365,0.06946267406057599,5,1
HttpRange.java,parseRange,9,20,32,47,29,79,383.78049861507816,10.575000000000001,4058.478772854452,225.47104293635846,0.08481140629328945,5,1
HttpRange.java,toString,14,44,111,204,58,315,1845.2640134651851,32.45454545454545,59887.20480064282,3327.0669333690457,0.510232487299525,13,1
SpelCompilationCoverageTests.java,concat,2,4,2,8,6,10,25.84962500721156,2.0,51.69925001442312,2.87218055635684,0.004625956812489424,1,1
SpelCompilationCoverageTests.java,join,11,301,4197,10330,312,14527,120362.03803341188,188.75415282392026,22718834.52115713,1262157.4733976184,26.738442779605965,34,1
SpelCompilationCoverageTests.java,assertIsCompiled,15,212,302,650,227,952,7450.874159900951,22.995283018867923,171334.96004489213,9518.608891382895,1.0282752997043736,15,1
SpelCompilationCoverageTests.java,two,2,6,3,6,8,9,27.0,1.0,27.0,1.5,0.002999999999999999,1,1
SpelCompilationCoverageTests.java,five,1,2,1,2,3,3,4.754887502163468,0.5,2.377443751081734,0.13208020839342968,0.000593770903833207,1,1
SpelCompilationCoverageTests.java,six,3,12,6,19,15,25,97.67226489021297,2.375,231.97162911425582,12.887312728569768,0.012584481508721105,1,1
SpelCompilationCoverageTests.java,eight,1,6,2,9,7,11,30.880904142633646,0.75,23.160678106975233,1.286704339276402,0.0027084007521414465,1,1
SpelCompilationCoverageTests.java,ten,5,46,143,200,51,343,1945.6418922962227,10.869565217391305,21148.28143800242,1174.9045243334679,0.25491504382815616,29,1
SpelCompilationCoverageTests.java,getPlum,4,9,7,16,13,23,85.11011351724513,3.5555555555555554,302.6137369502049,16.811874275011384,0.015024654860565907,1,1
SpelCompilationCoverageTests.java,reset,4,32,57,150,36,207,1070.1744752985587,9.375,10032.885705923987,557.3825392179992,0.1550586464207742,5,1
SpelCompilationCoverageTests.java,getOne,4,10,6,17,14,23,87.56916320732489,3.4,297.7351549049046,16.540841939161368,0.014862738033590492,1,1
SpelCompilationCoverageTests.java,compare,2,4,2,5,6,7,18.094737505048094,1.25,22.61842188131012,1.2565789934061178,0.0026659598967245317,1,1
SpelCompilationCoverageTests.java,compare2,2,5,2,6,7,8,22.458839376460833,1.2,26.950607251753,1.4972559584307221,0.002996340161479074,1,1
SpelCompilationCoverageTests.java,negate,2,2,2,3,4,5,10.0,1.5,15.0,0.8333333333333334,0.002027400665191133,1,1
SpelCompilationCoverageTests.java,append,4,7,8,15,11,23,79.56692722865783,4.285714285714286,341.00111669424786,18.944506483013768,0.016269814926470103,2,1
SpelCompilationCoverageTests.java,append2,4,9,9,16,13,25,92.5109929535273,3.5555555555555554,328.92797494587484,18.273776385881934,0.01588349069041437,2,1
SpelCompilationCoverageTests.java,append3,4,8,5,15,12,20,71.69925001442311,3.75,268.8721875540867,14.937343753004816,0.01388596285022766,2,1
SpelCompilationCoverageTests.java,append4,4,9,10,21,13,31,114.71363126237385,4.666666666666667,535.3302792244114,29.740571068022852,0.021976572036431694,2,1
SpelCompilationCoverageTests.java,appendChar,4,8,8,13,12,21,75.28421251514428,3.25,244.6736906742189,13.592982815234384,0.013039779888936544,2,1
SpelCompilationCoverageTests.java,sum,4,4,7,8,8,15,45.0,4.0,180.0,10.0,0.01062658569182611,2,1
SpelCompilationCoverageTests.java,sumDouble,4,4,7,8,8,15,45.0,4.0,180.0,10.0,0.01062658569182611,2,1
SpelCompilationCoverageTests.java,sumFloat,4,5,7,9,9,16,50.718800023076994,3.6,182.58768008307717,10.143760004615398,0.01072818841743936,2,1
SpelCompilationCoverageTests.java,format,4,9,9,19,13,28,103.61231210795059,4.222222222222222,437.4742066780136,24.304122593222978,0.019209396171600314,1,1
SpelCompilationCoverageTests.java,methoda,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,1
SpelCompilationCoverageTests.java,methodb,1,2,1,2,3,3,4.754887502163468,0.5,2.377443751081734,0.13208020839342968,0.000593770903833207,1,1
SpelCompilationCoverageTests.java,getPropertya,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,1
SpelCompilationCoverageTests.java,getPropertyb,9,59,94,197,68,291,1771.4516868038486,15.025423728813559,26616.81220934935,1478.7117894082974,0.2971548153235103,9,1
ExchangeStrategies.java,withDefaults,2,4,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0020730784816858556,3,1
ExchangeStrategies.java,of,2,6,2,7,8,9,27.0,1.1666666666666667,31.500000000000004,1.7500000000000002,0.0033246998805754875,3,1
ExchangeStrategies.java,of,6,14,45,39,20,84,363.04195997053847,8.357142857142858,3033.9935226109287,168.55519570060716,0.06985891638210412,2,1
ExchangeStrategies.java,builder,4,4,4,8,8,12,36.0,4.0,144.0,8.0,0.009157713940426653,3,1
ExchangeStrategies.java,builder,4,7,5,14,11,19,65.72920075410865,4.0,262.9168030164346,14.606489056468588,0.013680153604443324,2,1
ExchangeStrategies.java,empty,5,14,14,23,19,37,157.17331799741265,4.107142857142857,645.5332703465162,35.86295946369535,0.024897619885043673,2,1
ReflectionUtils.java,findField,4,7,4,10,11,14,48.432042660922164,2.857142857142857,138.3772647454919,7.687625819193995,0.00891774890421995,4,1
ReflectionUtils.java,findField,10,20,37,49,30,86,421.99259122233263,12.25,5169.4092424735745,287.18940235964305,0.09965658984232977,5,1
ReflectionUtils.java,setField,6,14,11,21,20,32,138.3016990363956,4.5,622.3576456637802,34.5754247590989,0.024298087859647315,3,1
ReflectionUtils.java,getField,7,13,12,19,20,31,133.97977094150824,5.115384615384615,685.3580590469459,38.075447724830326,0.02591137310692985,4,1
ReflectionUtils.java,findMethod,5,6,5,10,11,15,51.89147427955946,4.166666666666667,216.2144761648311,12.011915342490617,0.0120079422476533,3,1
ReflectionUtils.java,findMethod,9,21,33,46,30,79,387.64435705307295,9.857142857142858,3821.065805237434,212.28143362430188,0.08147075793556545,5,1
ReflectionUtils.java,invokeMethod,2,5,2,10,7,12,33.68825906469125,2.0,67.3765181293825,3.743139896076806,0.005519305767765066,2,1
ReflectionUtils.java,invokeMethod,7,18,27,58,25,85,394.72777613085157,11.277777777777779,4451.65214192016,247.31400788445333,0.0902040891893992,11,1
ReflectionUtils.java,handleReflectionException,5,11,13,24,16,37,148.0,5.454545454545454,807.2727272727273,44.848484848484844,0.028899628878372316,7,1
ReflectionUtils.java,handleInvocationTargetException,2,6,2,7,8,9,27.0,1.1666666666666667,31.500000000000004,1.7500000000000002,0.0033246998805754875,3,1
ReflectionUtils.java,rethrowRuntimeException,2,8,11,30,10,41,136.19905189038184,3.75,510.7464445889319,28.374802477162884,0.02129849812521389,8,1
ReflectionUtils.java,handleUnexpectedException,2,4,2,5,6,7,18.094737505048094,1.25,22.61842188131012,1.2565789934061178,0.0026659598967245317,3,1
ReflectionUtils.java,declaresException,6,13,15,20,19,35,148.67746297052548,4.615384615384616,686.2036752485792,38.12242640269884,0.025932682234641707,3,1
ReflectionUtils.java,isPublicStaticFinal,4,9,8,15,13,23,85.11011351724513,3.3333333333333335,283.7003783908171,15.761132132823171,0.014391918422636624,1,1
ReflectionUtils.java,isEqualsMethod,9,12,20,17,21,37,162.51574464281416,6.375,1036.0378720979402,57.557659560996676,0.03412944029193606,2,1
ReflectionUtils.java,isHashCodeMethod,5,8,10,11,13,21,77.70923408096293,3.4375,267.12549215331006,14.840305119628336,0.013825758570275615,1,1
ReflectionUtils.java,isToStringMethod,5,8,10,11,13,21,77.70923408096293,3.4375,267.12549215331006,14.840305119628336,0.013825758570275615,3,1
ReflectionUtils.java,makeAccessible,4,11,15,21,15,36,140.64806144190666,3.8181818181818183,537.0198709600073,29.834437275555963,0.022022788899939773,4,1
ReflectionUtils.java,makeAccessible,4,10,12,17,14,29,110.41329273967052,3.4,375.4051953148798,20.855844184159988,0.017346516132959938,4,1
ReflectionUtils.java,makeAccessible,15,67,149,258,82,407,2587.52366587956,28.880597014925375,74729.22826085,4151.6237922694445,0.5913878668471861,22,1
MessageHeaders.java,getIdGenerator,15,77,129,209,92,338,2204.9639411472704,20.357142857142858,44886.76594478372,2493.7092191546512,0.4210085889517483,8,1
VersionRequestConditionTests.java,initVersionStrategy,8,71,91,228,79,319,2010.906058668496,12.845070422535212,25830.229936699554,1435.0127742610864,0.2912712324430584,3,1
CommonAnnotationBeanPostProcessorTests.java,create,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,1
UndertowServerHttpRequest.java,initUri,7,16,14,26,23,40,180.94247824228052,5.6875,1029.1103450029705,57.17279694460947,0.03397713125538853,2,1
UndertowServerHttpRequest.java,initHeaders,9,79,92,176,88,268,1731.1276737947958,10.025316455696203,17355.102755006053,964.172375278114,0.2234413456481059,6,1
OptionTagTests.java,fromId,8,33,27,79,41,106,567.9005124895169,9.575757575757576,5438.077634748101,302.1154241526723,0.10308030166434692,2,1
MissingFieldException.java,getMessage,7,11,19,19,18,38,158.45715005480787,6.045454545454546,957.9454980586113,53.21919433658952,0.0323921130240093,3,1
AbstractPropertyAccessorTests.java,setProp1,9,38,52,112,47,164,910.9525716751326,13.26315789473684,12082.107792743864,671.2282107079924,0.17551216199353864,2,1
ServerResponse.java,from,4,10,7,16,14,23,87.56916320732489,3.2,280.2213222634397,15.56785123685776,0.014274016593709563,1,1
ServerResponse.java,status,3,6,3,9,9,12,38.039100017307746,2.25,85.58797503894243,4.754887502163468,0.006473720020679235,1,1
ServerResponse.java,ok,2,5,2,5,7,7,19.651484454403228,1.0,19.651484454403228,1.0917491363557348,0.00242740543524258,1,1
ServerResponse.java,created,3,8,4,12,11,16,55.35090589819676,2.25,124.5395382709427,6.918863237274595,0.00831285578253799,1,1
ServerResponse.java,accepted,5,8,7,10,13,17,62.907475208398566,3.125,196.5858600262455,10.92143666812475,0.011269732209158166,1,1
ServerResponse.java,seeOther,3,8,4,12,11,16,55.35090589819676,2.25,124.5395382709427,6.918863237274595,0.00831285578253799,1,1
ServerResponse.java,temporaryRedirect,3,8,4,12,11,16,55.35090589819676,2.25,124.5395382709427,6.918863237274595,0.00831285578253799,1,1
ServerResponse.java,permanentRedirect,3,8,4,12,11,16,55.35090589819676,2.25,124.5395382709427,6.918863237274595,0.00831285578253799,1,1
ServerResponse.java,badRequest,5,8,7,10,13,17,62.907475208398566,3.125,196.5858600262455,10.92143666812475,0.011269732209158166,1,1
ServerResponse.java,unprocessableEntity,5,61,56,124,66,180,1087.9909414845215,5.081967213114754,5529.1342927901915,307.1741273772329,0.10422778396983978,4,1
ScheduledExecutorFactoryBeanTests.java,pauseToLetTaskStart,5,11,5,13,16,18,72.0,2.9545454545454546,212.72727272727272,11.818181818181818,0.011878479707948477,2,1
ApiVersionInserter.java,fromHeader,2,7,2,9,9,11,34.86917501586544,1.2857142857142858,44.831796448969854,2.490655358276103,0.00420664800079696,2,1
ApiVersionInserter.java,fromQueryParam,2,7,2,9,9,11,34.86917501586544,1.2857142857142858,44.831796448969854,2.490655358276103,0.00420664800079696,2,1
ApiVersionInserter.java,fromPathSegment,2,18,2,32,20,34,146.94555522617034,1.7777777777777777,261.23654262430284,14.513141256905714,0.013621806189701241,2,1
CompositeLog.java,initLogger,5,35,51,158,40,209,1112.2829718314588,11.285714285714285,12552.907824955033,697.3837680530573,0.1800424739204899,1,1
PathPatternTests.java,toPathContainer,8,69,94,223,77,317,1986.5713334002837,12.927536231884059,25681.472889754394,1426.748493875244,0.2901518632955224,6,1
AbstractExpressionTests.java,stringValueOf,1,5,1,7,6,8,20.67970000576925,0.7,14.475790004038473,0.8042105557799152,0.00197988634999937,1,1
AbstractExpressionTests.java,stringValueOf,10,32,102,156,42,258,1391.2178950769203,24.375,33910.93619249993,1883.9408995833296,0.34922495098509526,19,1
AbstractCacheOperationTests.java,getCacheName,5,10,6,13,15,19,74.23092131656186,3.25,241.25049427882604,13.402805237712558,0.012917869310319184,1,1
XmlBeanFactoryTests.java,classPathResource,18,476,1993,3941,494,5934,53099.61115222348,74.51470588235294,3956701.9074752405,219816.77263751335,8.338750253117883,24,1
XmlBeanFactoryTests.java,create,2,5,2,9,7,11,30.880904142633646,1.8,55.58562745674057,3.0880904142633647,0.00485497599449027,1,1
XmlBeanFactoryTests.java,create,5,15,10,35,20,45,194.4867642699313,5.833333333333334,1134.5061249079329,63.02811805044072,0.03625906841971038,1,1
XmlBeanFactoryTests.java,create,2,4,2,6,6,8,20.67970000576925,1.5,31.019550008653873,1.723308333814104,0.003290806962640765,1,1
XmlBeanFactoryTests.java,create,2,4,2,6,6,8,20.67970000576925,1.5,31.019550008653873,1.723308333814104,0.003290806962640765,1,1
XmlBeanFactoryTests.java,create,5,25,19,68,30,87,426.89948181794114,6.800000000000001,2902.916476362,161.27313757566668,0.06783207547965381,1,1
RestTemplate.java,initUriTemplateHandler,18,197,944,1869,215,2813,21795.66648589515,85.38578680203045,1861040.1317728036,103391.11843182243,5.0433127896807,43,1
OrderUtils.java,getOrder,7,13,13,24,20,37,159.91133951083242,6.461538461538462,1033.2732706853787,57.404070593632156,0.034068698425056596,5,1
OrderUtils.java,getPriorityValue,5,15,10,19,20,29,125.33591475173351,3.1666666666666665,396.89706338048944,22.049836854471636,0.01800241085373675,4,1
AbstractHttpHandlerIntegrationTestCase.java,url,7,20,28,39,27,67,318.5774626449524,6.825,2174.2911825518,120.7939545862111,0.0559444765973185,4,1
ConversionException.java,defaultMessage,6,14,16,19,20,35,151.26748332105768,4.071428571428571,615.8747535214491,34.21526408452495,0.024129056828174428,1,1
ResourceUrlProvider.java,prependLeadingSlash,11,72,104,158,83,262,1670.2603310128943,12.069444444444446,20159.11427291952,1119.9507929399733,0.24690300541944657,17,1
SimpleNamingContextBuilder.java,getCurrentContextBuilder,15,59,102,146,74,248,1539.9444346759797,18.559322033898304,28580.324677460976,1587.7958154144987,0.3115947875417372,19,1
DefaultListableBeanFactoryTests.java,createTestBean,12,44,51,132,56,183,1062.7459507365415,18.0,19129.42711325775,1062.7459507365415,0.23842221660356772,4,1
DefaultListableBeanFactoryTests.java,clearInstantiationRecord,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,1
DefaultListableBeanFactoryTests.java,wasInstantiated,6,30,18,55,36,73,377.40452510528877,5.5,2075.724888079088,115.31804933772712,0.054240698502180884,1,1
NativeMessageHeaderAccessor.java,getFirstNativeHeader,6,12,21,33,18,54,225.17595007788486,8.25,1857.70158814255,103.20564378569722,0.05037279476146874,3,1
MessageHeaderAccessor.java,getMutableAccessor,11,45,58,101,56,159,923.369432607159,12.344444444444445,11398.482662517263,633.2490368065146,0.16882759762348434,7,1
HttpClientErrorException.java,create,3,44,46,494,47,540,2999.4779799059243,16.84090909090909,50513.935979779315,2806.3297766544065,0.4554977313535672,24,1
EvaluationTests.java,isEven,3,4,5,5,7,10,28.07354922057604,1.875,52.63790478858007,2.924328043810004,0.004681781502311053,1,1
HttpComponentsClientHttpResponse.java,getMaxAgeSeconds,7,25,22,40,32,62,310.0,5.6000000000000005,1736.0000000000002,96.44444444444446,0.04814803407088173,5,1
FreeMarkerViewTests.java,asString,4,16,10,24,20,34,146.94555522617034,3.0,440.83666567851105,24.49092587102839,0.01930770040049198,1,1
BeanFactoryUtils.java,isFactoryDereference,4,7,5,9,11,14,48.432042660922164,2.5714285714285716,124.53953827094271,6.9188632372745955,0.00831285578253799,3,1
BeanFactoryUtils.java,transformedBeanName,3,11,9,21,14,30,114.22064766172812,2.8636363636363638,327.08640012222145,18.17146667345675,0.015824150447202156,2,1
BeanFactoryUtils.java,isGeneratedBeanName,4,6,4,8,10,12,39.86313713864835,2.6666666666666665,106.30169903639559,5.905649946466422,0.007480068056578984,2,1
BeanFactoryUtils.java,originalBeanName,6,9,8,16,15,24,93.76537429460444,5.333333333333333,500.08199623789034,27.78233312432724,0.02100097985297437,1,1
BeanFactoryUtils.java,countBeansIncludingAncestors,13,73,269,473,86,742,4768.288447988956,42.11643835616438,200823.3264841376,11156.851471340977,1.1431104184534409,80,1
BeanFactoryUtils.java,isQualifierMatch,9,35,35,69,44,104,567.7808883382789,8.871428571428572,5037.0275951153035,279.8348663952946,0.09794786305631979,9,1
ProxyFactoryBeanTests.java,reset,9,56,53,91,65,144,867.2209650760974,7.3125,6341.553307118962,352.3085170621646,0.11420256113206699,2,1
Literal.java,getIntLiteral,11,31,44,72,42,116,625.5088210423362,12.774193548387098,7990.370746218231,443.90948590101283,0.13322632014960856,7,1
HttpStatusCodeException.java,getMessage,5,11,10,19,16,29,116.0,4.318181818181818,500.90909090909093,27.82828282828283,0.02102412940862831,2,1
AbstractAspectJAdvisorFactoryTests.java,aspectInstanceFactory,16,186,207,522,202,729,5582.836170926058,22.451612903225808,125343.67661175925,6963.53758954218,0.8348600858625488,13,1
RequestMappingHandlerAdapterTests.java,setupOnce,9,170,369,710,179,1079,8075.037223668132,18.794117647058826,151763.19958599817,8431.288865888788,0.9483960314567964,3,1
InvocableHandlerMethod.java,isAsyncVoidReturnType,7,30,28,50,37,78,406.3373625190581,5.833333333333334,2370.3012813611726,131.68340452006515,0.05925810777017884,8,1
InvocableHandlerMethod.java,invokeFunction,13,32,35,59,45,94,516.2341910549894,11.984375,6186.744133424639,343.7080074124799,0.11233631721826462,6,1
DefaultWebClient.java,getUriToLog,9,41,45,89,50,134,756.276729429813,9.76829268292683,7387.532442357077,410.41846901983763,0.12643821208376127,3,1
ConditionalTestCase.java,getDisabledTestCount,5,22,19,35,27,54,256.7639251168273,3.977272727272727,1021.220156714654,56.73445315081411,0.03380324014894276,4,1
PropertySourcesPlaceholderConfigurerTests.java,pspc,3,10,3,11,13,14,51.80615605397529,1.6500000000000001,85.48015748905924,4.748897638281068,0.006468282128597514,1,1
PropertySourcesPlaceholderConfigurerTests.java,pspc,4,4,4,9,8,13,39.0,4.5,175.5,9.75,0.010448729651823922,1,1
MethodValidationTests.java,initHandlerAdapter,12,117,271,651,129,922,6464.35152950024,33.38461538461539,215809.8895233157,11989.438306850872,1.1992957837965208,3,1
MethodValidationTests.java,assertBeanResult,3,16,7,22,19,29,123.18989788986397,2.0625,254.07916439784444,14.11550913321358,0.013371848482530093,1,1
MethodValidationTests.java,assertValueResult,9,87,124,252,96,376,2475.9459002711546,13.03448275862069,32272.674148361948,1792.9263415756639,0.33788484574293537,2,1
InternalConfigurationPostProcessor.java,isConfigClass,5,10,7,13,15,20,78.13781191217038,3.25,253.94788871455373,14.10821603969743,0.01336724217607629,1,1
MockRequest.java,builder,9,99,242,533,108,775,5235.037814176688,24.227272727272727,126830.6888616443,7046.149381202461,0.8414499961762943,2,1
RSocketClientToServerIntegrationTests.java,setupOnce,5,30,28,38,35,66,338.53267911836775,3.1666666666666665,1072.0201505414977,59.556675030083206,0.03491516063618052,1,1
RSocketClientToServerIntegrationTests.java,tearDownOnce,11,99,249,381,110,630,4272.256619520535,21.166666666666668,90429.43177985134,5023.857321102852,0.6715607104770333,2,1
CommonAnnotationBeanRegistrationAotContributionTests.java,getSourceFile,7,54,62,94,61,156,925.1950246598103,6.092592592592593,5636.8363539458815,313.15757521921563,0.10557693012067099,1,1
HandlerStrategies.java,withDefaults,2,4,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0020730784816858556,2,1
HandlerStrategies.java,builder,4,4,4,8,8,12,36.0,4.0,144.0,8.0,0.009157713940426653,2,1
HandlerStrategies.java,empty,5,30,21,46,35,67,343.66196213531276,3.8333333333333335,1317.3708548520324,73.1872697140018,0.040057525019287825,6,1
AnnotatedElementUtilsTests.java,findMergedAnnotationAttributes,6,117,108,461,123,569,3950.2907535380273,11.820512820512821,46694.462496949505,2594.136805386084,0.4322373902113284,3,1
UndertowWebSocketClient.java,createDefaultConnectionBuilder,11,100,91,224,111,315,2140.2409979002837,12.32,26367.769094131494,1464.876060785083,0.29529833835056246,4,1
MergedSqlConfigTests.java,localConfigMethodWithDuplicatedCommentPrefixes,0,2,0,2,2,2,2.0,0.0,0.0,0.0,0,1,1
MergedSqlConfigTests.java,localConfigMethodWithDefaults,1,15,10,15,16,25,100.0,0.5,50.0,2.7777777777777777,0.004524029360991511,1,1
MergedSqlConfigTests.java,localConfigMethodWithCustomValues,1,5,2,5,6,7,18.094737505048094,0.5,9.047368752524047,0.5026315973624471,0.0014473057017609214,1,1
MergedSqlConfigTests.java,localConfigMethodWithEmptyCommentPrefix,1,5,2,5,6,7,18.094737505048094,0.5,9.047368752524047,0.5026315973624471,0.0014473057017609214,1,1
MergedSqlConfigTests.java,localConfigMethodWithEmptyCommentPrefixes,1,5,2,5,6,7,18.094737505048094,0.5,9.047368752524047,0.5026315973624471,0.0014473057017609214,1,1
MergedSqlConfigTests.java,localConfigMethodWithCustomCommentPrefixes,1,5,2,5,6,7,18.094737505048094,0.5,9.047368752524047,0.5026315973624471,0.0014473057017609214,1,1
MergedSqlConfigTests.java,localConfigMethodWithMultipleCommentPrefixes,1,6,2,6,7,8,22.458839376460833,0.5,11.229419688230417,0.6238566493461343,0.0016715406947905174,1,1
MergedSqlConfigTests.java,localConfigMethodWithContinueOnError,1,6,2,6,7,8,22.458839376460833,0.5,11.229419688230417,0.6238566493461343,0.0016715406947905174,1,1
